59.166.0.2,149.171.126.5,tcp,FIN,-,30885,80,14,18,1421944877,1421931674,-,0
149.171.126.18,175.45.176.1,udp,INT,dns,47439,53,2,0,1421944058,1421946416,-,0
59.166.0.9,149.171.126.9,udp,CON,-,26735,53,2,2,1421945318,1421945318,-,0
59.166.0.1,149.171.126.2,udp,CON,dns,42579,53,2,2,1421949080,1421949080,-,0
59.166.0.9,149.171.126.8,udp,CON,dns,18159,53,2,2,1421931960,1421931960,-,0
59.166.0.9,149.171.126.3,udp,CON,dns,32756,53,2,2,1421937759,1421937759,-,0
59.166.0.8,149.171.126.7,udp,CON,dns,58862,53,2,2,1421946172,1421946172,-,0
59.166.0.9,149.171.126.4,tcp,FIN,ftp,39674,21,52,54,1421935803,1421935803,-,0
175.45.176.0,149.171.126.14,tcp,FIN,-,12962,111,10,8,1421931516,1421931517,Reconnaissance,1
59.166.0.8,149.171.126.5,tcp,FIN,ssh,40000,22,70,62,1421938811,1421938811,-,0
59.166.0.4,149.171.126.2,udp,CON,-,31943,111,4,4,1421950611,1421950611,-,0
59.166.0.4,149.171.126.8,tcp,FIN,-,18383,38182,6,8,1421945454,1421945454,-,0
59.166.0.6,149.171.126.6,udp,CON,dns,22535,53,2,2,1421940379,1421940379,-,0
59.166.0.3,149.171.126.3,udp,CON,dns,15737,53,2,2,1421940045,1421940045,-,0
175.45.176.1,149.171.126.18,udp,INT,dns,47439,53,2,0,1421932481,1421946883,Generic,1
59.166.0.8,149.171.126.6,udp,CON,-,27402,111,4,4,1421940124,1421940124,-,0
59.166.0.1,149.171.126.2,tcp,FIN,-,22043,5190,22,24,1421950482,1421950482,-,0
59.166.0.7,149.171.126.7,udp,CON,dns,49935,53,2,2,1421943714,1421943714,-,0
59.166.0.3,149.171.126.4,tcp,FIN,-,43518,57995,46,48,1421933904,1421942529,-,0
59.166.0.2,149.171.126.6,tcp,CON,-,31467,2034,39,120,1421946776,1421946776,-,0
59.166.0.2,149.171.126.9,udp,CON,dns,5959,53,2,2,1421945855,1421945855,-,0
59.166.0.2,149.171.126.3,tcp,FIN,-,39817,143,122,126,1421934726,1421934726,-,0
59.166.0.3,149.171.126.2,tcp,FIN,ftp-data,9188,11922,8,12,1421933702,1421933702,-,0
59.166.0.2,149.171.126.3,tcp,FIN,-,35942,42097,48,50,1421929935,1421929935,-,0
59.166.0.6,149.171.126.1,udp,CON,-,13346,57754,4,4,1421947358,1421947358,-,0
59.166.0.3,149.171.126.3,tcp,FIN,-,37130,24870,72,74,1421945093,1421945094,-,0
59.166.0.3,149.171.126.9,tcp,FIN,-,61776,49160,14,6,1421945540,1421947440,-,0
59.166.0.2,149.171.126.5,tcp,FIN,http,8221,80,14,18,1421943990,1421946489,-,0
59.166.0.5,149.171.126.6,udp,CON,dns,14666,53,2,2,1421953061,1421953061,-,0
59.166.0.1,149.171.126.7,udp,CON,dns,8698,53,2,2,1421946044,1421946044,-,0
59.166.0.0,149.171.126.8,tcp,FIN,-,38616,40125,24,24,1421931099,1421953184,-,0
175.45.176.1,149.171.126.12,unas,INT,-,0,0,2,0,1421930723,1421930723, Fuzzers,1
59.166.0.5,149.171.126.7,udp,CON,dns,38995,53,2,2,1421943324,1421943324,-,0
59.166.0.7,149.171.126.1,tcp,FIN,-,48930,1805,46,48,1421940483,1421940483,-,0
59.166.0.2,149.171.126.3,tcp,FIN,-,63357,8440,68,70,1421955738,1421955738,-,0
59.166.0.7,149.171.126.7,udp,CON,dns,20971,53,2,2,1421950701,1421950701,-,0
59.166.0.3,149.171.126.6,tcp,FIN,http,12375,80,326,717,1421951086,1421944983,-,0
59.166.0.1,149.171.126.9,udp,CON,-,17365,38568,4,4,1421937211,1421937211,-,0
59.166.0.2,149.171.126.8,udp,CON,-,64550,56342,4,4,1421954347,1421954347,-,0
59.166.0.2,149.171.126.4,tcp,FIN,-,17265,5190,12,12,1421942475,1421942475,-,0
10.40.182.3,10.40.182.3,arp,INT,-,0,0,1,0,1421950815,1421950815,-,0
59.166.0.7,149.171.126.0,tcp,FIN,-,63108,24723,56,58,1421954124,1421954124,-,0
59.166.0.0,149.171.126.4,udp,CON,-,8132,53,2,2,1421945282,1421945282,-,0
59.166.0.5,149.171.126.0,udp,CON,dns,26754,53,2,2,1421946415,1421946415,-,0
59.166.0.6,149.171.126.9,udp,CON,dns,58535,53,2,2,1421940827,1421940827,-,0
59.166.0.7,149.171.126.4,tcp,FIN,-,29993,34656,44,46,1421933420,1421945550,-,0
59.166.0.0,149.171.126.4,udp,CON,dns,57244,53,2,2,1421946877,1421946877,-,0
59.166.0.3,149.171.126.1,tcp,FIN,smtp,1277,25,52,42,1421945573,1421945573,-,0
175.45.176.1,149.171.126.18,udp,INT,dns,1043,53,2,0,1421932963,1421932963,Generic,1
59.166.0.3,149.171.126.5,udp,CON,dns,62988,53,2,2,1421944060,1421944060,-,0
59.166.0.0,149.171.126.7,udp,CON,dns,14230,53,2,2,1421948064,1421948064,-,0
59.166.0.5,149.171.126.1,tcp,FIN,ftp-data,37734,12537,10,9,1421950771,1421950771,-,0
59.166.0.7,149.171.126.4,tcp,FIN,http,50381,80,14,18,1421950963,1421941868,-,0
59.166.0.1,149.171.126.6,tcp,FIN,-,12879,6881,230,438,1421933724,1421953647,-,0
59.166.0.0,149.171.126.8,udp,CON,dns,1306,53,2,2,1421945431,1421945431,-,0
59.166.0.4,149.171.126.0,udp,CON,dns,29384,53,2,2,1421935317,1421945366,-,0
59.166.0.6,149.171.126.5,tcp,FIN,http,47314,80,14,18,1421947519,1421933151,-,0
175.45.176.0,149.171.126.10,tcp,FIN,-,40816,445,12,8,1421932940,1421932940,-,0
59.166.0.0,149.171.126.7,tcp,FIN,-,52423,36783,72,74,1421937452,1421937452,-,0
59.166.0.8,149.171.126.4,tcp,FIN,ftp-data,40666,25524,8,12,1421930930,1421930930,-,0
59.166.0.9,149.171.126.1,udp,CON,-,57923,111,4,4,1421929924,1421929925,-,0
59.166.0.3,149.171.126.3,tcp,FIN,http,40238,80,14,18,1421937504,1421937505,-,0
59.166.0.4,149.171.126.2,tcp,FIN,-,53949,49922,48,50,1421945007,1421945007,-,0
59.166.0.2,149.171.126.8,tcp,FIN,-,12947,21,52,54,1421940234,1421935075,-,0
59.166.0.5,149.171.126.5,tcp,FIN,-,4254,61474,48,48,1421945014,1421955553,-,0
59.166.0.1,149.171.126.9,udp,CON,dns,27454,53,2,2,1421931543,1421931543,-,0
59.166.0.8,149.171.126.2,tcp,FIN,-,10722,143,122,126,1421943802,1421946629,-,0
59.166.0.5,149.171.126.4,udp,CON,-,24314,18810,4,4,1421936870,1421938482,-,0
59.166.0.9,149.171.126.0,tcp,FIN,-,30346,41414,34,36,1421947014,1421954189,-,0
59.166.0.3,149.171.126.3,tcp,FIN,-,56317,58443,72,74,1421939505,1421939505,-,0
59.166.0.5,149.171.126.2,udp,CON,-,41753,58872,4,4,1421930779,1421930779,-,0
59.166.0.9,149.171.126.9,udp,CON,dns,16720,53,2,2,1421952090,1421952090,-,0
59.166.0.6,149.171.126.1,tcp,FIN,ftp-data,2327,57561,14,6,1421930710,1421930710,-,0
59.166.0.3,149.171.126.8,tcp,FIN,ssh,13875,22,32,24,1421943369,1421943369,-,0
59.166.0.1,149.171.126.0,udp,CON,-,27269,111,4,4,1421941097,1421941097,-,0
59.166.0.6,149.171.126.1,udp,CON,dns,1322,53,2,2,1421951151,1421951151,-,0
59.166.0.5,149.171.126.9,udp,CON,-,51355,111,4,4,1421938405,1421938405,-,0
59.166.0.5,149.171.126.7,udp,CON,-,65307,111,4,4,1421934180,1421934180,-,0
59.166.0.5,149.171.126.3,udp,CON,dns,47825,53,2,2,1421931407,1421931407,-,0
149.171.126.18,175.45.176.1,udp,INT,dns,1043,53,2,0,1421931119,1421932408,-,0
59.166.0.4,149.171.126.1,tcp,FIN,-,1519,60924,8,12,1421934104,1421944998,-,0
149.171.126.18,175.45.176.1,udp,INT,dns,47439,53,2,0,1421932063,1421943659,-,0
59.166.0.5,149.171.126.6,tcp,FIN,-,5752,143,122,126,1421945224,1421945228,-,0
59.166.0.0,149.171.126.4,tcp,FIN,http,10775,80,366,746,1421943127,1421943129,-,0
59.166.0.6,149.171.126.0,tcp,FIN,smtp,29722,25,52,38,1421940052,1421940052,-,0
59.166.0.2,149.171.126.2,udp,CON,-,47136,53,2,2,1421945507,1421945508,-,0
59.166.0.7,149.171.126.9,udp,CON,dns,31153,53,2,2,1421945482,1421945482,-,0
59.166.0.9,149.171.126.8,tcp,FIN,-,1338,6881,16,18,1421928206,1421928206,-,0
59.166.0.5,149.171.126.0,tcp,FIN,-,28672,22,62,20,1421934221,1421934221,-,0
59.166.0.7,149.171.126.3,tcp,FIN,-,6888,20923,56,58,1421953178,1421951289,-,0
59.166.0.4,149.171.126.6,tcp,FIN,http,33447,80,14,18,1421947943,1421939838,-,0
59.166.0.4,149.171.126.4,tcp,FIN,-,27882,6881,234,438,1421950600,1421950600,-,0
59.166.0.3,149.171.126.2,tcp,FIN,-,7970,33431,42,42,1421946130,1421946130,-,0
59.166.0.3,149.171.126.0,tcp,FIN,-,8176,65093,60,62,1421945027,1421945027,-,0
59.166.0.4,149.171.126.2,udp,CON,dns,12292,53,2,2,1421950952,1421948420,-,0
59.166.0.3,149.171.126.6,udp,CON,dns,43386,53,2,2,1421932053,1421932053,-,0
59.166.0.0,149.171.126.9,tcp,FIN,-,21711,5190,12,12,1421929488,1421929488,-,0
59.166.0.1,149.171.126.8,tcp,FIN,http,49242,80,12,18,1421944656,1421932677,-,0
59.166.0.1,149.171.126.7,udp,CON,-,32036,19610,4,4,1421937785,1421937785,-,0
59.166.0.4,149.171.126.2,udp,CON,dns,2135,53,2,2,1421947354,1421947354,-,0
149.171.126.18,175.45.176.1,udp,INT,dns,1043,53,2,0,1421931919,1421947686,-,0
10.40.182.1,10.40.182.3,arp,CON,-,0,0,2,2,1421934999,1421935000,-,0
59.166.0.8,149.171.126.9,tcp,FIN,-,3901,26313,42,44,1421941575,1421941575,-,0
59.166.0.6,149.171.126.5,udp,CON,dns,14020,53,2,2,1421948751,1421948751,-,0
59.166.0.1,149.171.126.0,udp,CON,dns,5906,53,2,2,1421936724,1421936724,-,0
59.166.0.0,149.171.126.9,udp,CON,dns,29344,53,2,2,1421940005,1421940005,-,0
59.166.0.5,149.171.126.7,udp,CON,dns,51325,53,2,2,1421928495,1421928495,-,0
59.166.0.8,149.171.126.1,tcp,FIN,http,37680,80,12,18,1421954423,1421954424,-,0
59.166.0.2,149.171.126.5,tcp,FIN,-,25989,17899,66,68,1421945054,1421945054,-,0
59.166.0.5,149.171.126.0,tcp,FIN,-,3454,5190,22,14,1421945169,1421945169,-,0
59.166.0.3,149.171.126.2,udp,CON,-,18485,111,4,4,1421954347,1421954347,-,0
59.166.0.8,149.171.126.5,tcp,FIN,-,19912,6881,228,438,1421940787,1421951709,-,0
175.45.176.2,149.171.126.18,tcp,FIN,-,5760,135,10,6,1421933553,1421933553,-,0
59.166.0.6,149.171.126.5,tcp,FIN,-,22141,53794,18,18,1421935079,1421935079,-,0
59.166.0.2,149.171.126.4,udp,CON,-,23576,111,4,4,1421930887,1421930887,-,0
59.166.0.2,149.171.126.6,tcp,FIN,http,51593,80,12,18,1421936927,1421936928,-,0
59.166.0.2,149.171.126.5,tcp,FIN,ftp-data,41039,32953,6,8,1421943111,1421943111,-,0
59.166.0.2,149.171.126.0,udp,CON,dns,11202,53,2,2,1421931421,1421931421,-,0
59.166.0.4,149.171.126.1,tcp,FIN,-,50500,5190,24,24,1421943322,1421943322,-,0
59.166.0.1,149.171.126.0,tcp,FIN,-,27094,80,14,18,1421944971,1421931384,-,0
59.166.0.9,149.171.126.3,udp,CON,-,43531,111,4,4,1421929468,1421929468,-,0
59.166.0.8,149.171.126.5,udp,CON,dns,2106,53,2,2,1421946355,1421929770,-,0
59.166.0.0,149.171.126.7,tcp,FIN,-,10872,32325,48,50,1421948622,1421948622,-,0
59.166.0.8,149.171.126.5,udp,CON,-,39329,111,4,4,1421930982,1421930982,-,0
59.166.0.6,149.171.126.3,udp,CON,dns,28047,53,2,2,1421950349,1421953193,-,0
59.166.0.5,149.171.126.9,tcp,FIN,-,1072,46131,18,18,1421930005,1421930006,-,0
59.166.0.2,149.171.126.2,tcp,FIN,-,41915,15495,46,48,1421938067,1421938067,-,0
59.166.0.9,149.171.126.2,udp,CON,dns,41641,53,2,2,1421952147,1421940568,-,0
59.166.0.8,149.171.126.0,udp,CON,-,46115,111,4,4,1421952456,1421952456,-,0
59.166.0.0,149.171.126.6,udp,CON,dns,51014,53,2,2,1421952152,1421952152,-,0
59.166.0.4,149.171.126.1,tcp,FIN,-,1407,80,14,18,1421933107,1421933108,-,0
59.166.0.9,149.171.126.5,tcp,CON,-,28011,60770,72,28,1421947972,1421947972,-,0
59.166.0.6,149.171.126.2,udp,CON,dns,64532,53,2,2,1421950171,1421950171,-,0
59.166.0.8,149.171.126.8,udp,CON,-,47444,53,2,2,1421949800,1421949800,-,0
59.166.0.1,149.171.126.2,tcp,FIN,-,34234,5190,22,24,1421939680,1421939680,-,0
59.166.0.9,149.171.126.3,tcp,FIN,-,46207,24110,28,30,1421944724,1421944724,-,0
59.166.0.9,149.171.126.0,udp,CON,dns,1780,53,2,2,1421944927,1421944927,-,0
59.166.0.3,149.171.126.4,tcp,FIN,-,27377,6881,442,858,1421940124,1421940127,-,0
59.166.0.5,149.171.126.7,udp,CON,dns,17087,53,2,2,1421938354,1421938354,-,0
59.166.0.9,149.171.126.3,udp,CON,dns,43092,53,2,2,1421931255,1421931255,-,0
59.166.0.0,149.171.126.4,udp,CON,dns,6575,53,2,2,1421946984,1421946984,-,0
59.166.0.4,149.171.126.5,udp,CON,dns,28102,53,2,0,1421932038,1421943185,-,0
59.166.0.1,149.171.126.9,udp,CON,dns,17727,53,2,2,1421944303,1421944304,-,0
59.166.0.7,149.171.126.6,tcp,FIN,-,28760,25,52,38,1421954060,1421954060,-,0
59.166.0.7,149.171.126.6,tcp,FIN,ftp,6082,21,52,54,1421931484,1421931484,-,0
59.166.0.6,149.171.126.5,tcp,FIN,http,60365,80,14,18,1421936262,1421936262,-,0
59.166.0.3,149.171.126.4,tcp,FIN,-,59139,4334,52,54,1421945451,1421945451,-,0
59.166.0.4,149.171.126.2,tcp,FIN,-,44471,143,122,126,1421945137,1421945139,-,0
59.166.0.8,149.171.126.8,udp,CON,dns,55473,53,2,2,1421931329,1421931329,-,0
59.166.0.8,149.171.126.0,udp,CON,dns,32111,53,2,2,1421954287,1421954287,-,0
59.166.0.5,149.171.126.0,tcp,FIN,ftp,27017,21,44,46,1421933149,1421933149,-,0
149.171.126.18,175.45.176.1,udp,INT,dns,1043,53,2,0,1421933017,1421933017,-,0
59.166.0.0,149.171.126.4,tcp,FIN,-,27841,50750,60,62,1421949092,1421949092,-,0
59.166.0.7,149.171.126.7,tcp,FIN,-,22503,51353,64,68,1421947060,1421947060,-,0
59.166.0.0,149.171.126.2,tcp,FIN,smtp,43549,25,52,42,1421938777,1421942251,-,0
59.166.0.1,149.171.126.3,udp,CON,dns,25161,53,2,2,1421946682,1421932444,-,0
59.166.0.6,149.171.126.2,tcp,FIN,-,44652,20894,40,42,1421953887,1421953887,-,0
59.166.0.6,149.171.126.9,udp,CON,dns,2302,53,2,2,1421939043,1421944625,-,0
59.166.0.4,149.171.126.1,udp,CON,-,16849,111,4,4,1421929817,1421929817,-,0
59.166.0.4,149.171.126.3,udp,CON,-,33746,49296,4,4,1421931731,1421931731,-,0
175.45.176.1,149.171.126.18,udp,INT,dns,47439,53,2,0,1421931076,1421931076,Generic,1
59.166.0.4,149.171.126.7,tcp,FIN,http,11764,80,342,746,1421943456,1421945541,-,0
59.166.0.1,149.171.126.3,tcp,FIN,-,41973,80,14,18,1421936141,1421955796,-,0
175.45.176.1,149.171.126.18,udp,INT,dns,1043,53,2,0,1421931727,1421931728,Generic,1
149.171.126.18,175.45.176.1,udp,INT,dns,47439,53,2,0,1421931138,1421931138,-,0
59.166.0.1,149.171.126.6,udp,CON,dns,42364,53,2,2,1421949087,1421949087,-,0
59.166.0.0,149.171.126.0,udp,CON,dns,57778,53,2,2,1421951260,1421951260,-,0
59.166.0.3,149.171.126.4,tcp,FIN,-,40501,5190,14,15,1421952763,1421955720,-,0
59.166.0.6,149.171.126.1,udp,CON,dns,39874,53,2,2,1421953255,1421953255,-,0
59.166.0.7,149.171.126.0,tcp,FIN,-,24255,64353,40,42,1421929760,1421929760,-,0
59.166.0.6,149.171.126.2,tcp,CON,-,53761,26120,6,8,1421933909,1421933910,-,0
59.166.0.8,149.171.126.4,tcp,FIN,-,20014,34665,94,98,1421937938,1421937938,-,0
59.166.0.5,149.171.126.5,tcp,FIN,-,20219,29602,56,58,1421945929,1421945929,-,0
59.166.0.6,149.171.126.6,tcp,FIN,-,58748,50241,64,66,1421946923,1421946923,-,0
59.166.0.8,149.171.126.1,udp,CON,dns,20749,53,2,2,1421950074,1421947582,-,0
175.45.176.1,149.171.126.12,unas,INT,-,0,0,2,0,1421930713,1421930713,Exploits,1
59.166.0.4,149.171.126.8,udp,CON,dns,31547,53,2,2,1421950498,1421946327,-,0
59.166.0.9,149.171.126.1,tcp,FIN,-,38606,143,122,126,1421934953,1421934953,-,0
59.166.0.0,149.171.126.2,udp,CON,dns,60064,53,2,2,1421941552,1421942798,-,0
59.166.0.6,149.171.126.3,tcp,FIN,-,58528,5190,22,24,1421947023,1421947023,-,0
59.166.0.3,149.171.126.1,tcp,FIN,-,4324,80,14,18,1421945112,1421945113,-,0
59.166.0.0,149.171.126.8,tcp,FIN,ftp-data,27060,44629,6,8,1421937155,1421949360,-,0
59.166.0.8,149.171.126.1,tcp,CON,smtp,24943,25,24,22,1421938475,1421938475,-,0
59.166.0.8,149.171.126.1,tcp,FIN,-,42632,5190,24,20,1421932614,1421933619,-,0
59.166.0.1,149.171.126.5,tcp,FIN,-,51155,6881,572,1060,1421944837,1421945114,-,0
59.166.0.5,149.171.126.5,udp,CON,dns,4937,53,2,2,1421945379,1421945379,-,0
59.166.0.0,149.171.126.0,tcp,FIN,http,27847,80,14,18,1421951216,1421940225,-,0
59.166.0.9,149.171.126.6,tcp,FIN,-,63465,143,122,126,1421933227,1421933227,-,0
59.166.0.1,149.171.126.0,tcp,FIN,http,13835,80,14,18,1421939914,1421947161,-,0
59.166.0.3,149.171.126.4,tcp,FIN,ftp-data,8786,24499,6,8,1421945520,1421945521,-,0
59.166.0.2,149.171.126.9,udp,CON,-,53323,53,2,2,1421933742,1421933742,-,0
59.166.0.4,149.171.126.0,tcp,FIN,-,54985,143,122,126,1421933673,1421933674,-,0
59.166.0.4,149.171.126.0,tcp,FIN,ftp-data,33092,9273,6,8,1421938351,1421938351,-,0
59.166.0.2,149.171.126.1,tcp,FIN,-,1288,8136,10,12,1421933156,1421933156,-,0
59.166.0.5,149.171.126.1,tcp,FIN,ftp-data,61686,27547,8,12,1421946206,1421946206,-,0
59.166.0.0,149.171.126.7,udp,CON,-,24541,53,2,2,1421932066,1421932066,-,0
59.166.0.6,149.171.126.3,tcp,FIN,-,35029,1512,14,6,1421944952,1421944954,-,0
59.166.0.7,149.171.126.8,tcp,CON,-,58092,8089,4,2,1421932894,1421932894,-,0
59.166.0.2,149.171.126.5,tcp,FIN,ssh,41393,22,32,24,1421944942,1421941845,-,0
59.166.0.1,149.171.126.2,udp,CON,dns,1642,53,2,2,1421944207,1421944207,-,0
59.166.0.2,149.171.126.9,tcp,FIN,-,37358,5190,12,12,1421948040,1421948040,-,0
59.166.0.0,149.171.126.2,udp,CON,dns,59987,53,2,2,1421948761,1421948761,-,0
59.166.0.8,149.171.126.2,tcp,FIN,-,9659,5190,22,24,1421942677,1421942677,-,0
59.166.0.4,149.171.126.3,udp,CON,-,41387,111,4,4,1421951916,1421951916,-,0
59.166.0.0,149.171.126.7,tcp,FIN,-,5361,44303,48,50,1421949471,1421949471,-,0
59.166.0.2,149.171.126.2,udp,CON,dns,20735,53,2,2,1421952958,1421952958,-,0
59.166.0.2,149.171.126.8,tcp,FIN,ssh,7188,22,96,98,1421949210,1421949210,-,0
59.166.0.4,149.171.126.4,udp,CON,dns,48706,53,2,2,1421950664,1421945279,-,0
59.166.0.0,149.171.126.0,udp,CON,dns,56704,53,2,2,1421943858,1421943858,-,0
59.166.0.1,149.171.126.0,tcp,FIN,ftp-data,8916,30871,14,6,1421943165,1421943165,-,0
59.166.0.8,149.171.126.9,udp,CON,dns,33843,53,2,2,1421931639,1421931639,-,0
59.166.0.2,149.171.126.5,tcp,FIN,-,47136,52427,38,40,1421953787,1421953787,-,0
59.166.0.2,149.171.126.1,udp,CON,-,57130,111,4,4,1421937828,1421937828,-,0
59.166.0.0,149.171.126.6,udp,CON,dns,44834,53,2,2,1421946737,1421928628,-,0
59.166.0.5,149.171.126.5,tcp,FIN,-,11955,61230,60,62,1421940829,1421940829,-,0
59.166.0.8,149.171.126.3,tcp,FIN,smtp,54360,25,52,40,1421949265,1421949265,-,0
10.40.85.30,10.40.85.1,arp,CON,-,0,0,4,4,1421930771,1421930771,-,0
59.166.0.5,149.171.126.6,tcp,FIN,-,48549,5190,50,52,1421942601,1421942601,-,0
59.166.0.4,149.171.126.1,udp,CON,dns,1713,53,2,2,1421932937,1421950627,-,0
59.166.0.7,149.171.126.0,tcp,FIN,-,27898,31484,26,28,1421937090,1421945132,-,0
59.166.0.2,149.171.126.5,tcp,FIN,http,9914,80,14,18,1421952364,1421952365,-,0
59.166.0.0,149.171.126.6,udp,CON,-,40749,37762,4,4,1421945603,1421945603,-,0
59.166.0.2,149.171.126.8,udp,CON,-,50601,37228,4,4,1421945704,1421928609,-,0
59.166.0.1,149.171.126.2,tcp,FIN,-,47366,5190,22,24,1421933950,1421933950,-,0
59.166.0.5,149.171.126.8,tcp,FIN,ssh,18316,22,32,24,1421939601,1421939601,-,0
59.166.0.5,149.171.126.2,udp,CON,dns,18762,53,2,2,1421939468,1421939468,-,0
59.166.0.8,149.171.126.3,tcp,FIN,-,25484,4503,18,18,1421953050,1421953050,-,0
59.166.0.4,149.171.126.6,udp,CON,dns,15509,53,2,2,1421933083,1421933083,-,0
59.166.0.0,149.171.126.2,tcp,FIN,-,63964,80,11,16,1421944948,1421933366,-,0
149.171.126.18,175.45.176.1,udp,INT,dns,47439,53,2,0,1421930730,1421933279,-,0
59.166.0.7,149.171.126.6,tcp,FIN,-,9816,58871,28,30,1421949126,1421946266,-,0
59.166.0.2,149.171.126.7,udp,CON,dns,19673,53,2,2,1421952699,1421949894,-,0
59.166.0.6,149.171.126.5,tcp,FIN,-,58332,6881,232,438,1421944968,1421934487,-,0
59.166.0.5,149.171.126.6,udp,CON,dns,35699,53,2,2,1421948141,1421948141,-,0
59.166.0.4,149.171.126.6,udp,CON,dns,30125,53,2,2,1421951470,1421951470,-,0
59.166.0.3,149.171.126.1,tcp,FIN,-,24374,5994,48,50,1421949743,1421948177,-,0
59.166.0.9,149.171.126.3,tcp,FIN,-,19841,5190,12,12,1421942046,1421942046,-,0
59.166.0.2,149.171.126.6,tcp,FIN,smtp,60689,25,52,38,1421939955,1421939955,-,0
59.166.0.0,149.171.126.9,tcp,FIN,-,19719,6881,106,198,1421945449,1421945449,-,0
59.166.0.8,149.171.126.9,tcp,FIN,-,13510,5190,22,14,1421927568,1421927568,-,0
175.45.176.1,149.171.126.18,udp,INT,dns,1043,53,2,0,1421931032,1421931032,Generic,1
59.166.0.0,149.171.126.2,udp,CON,dns,25854,53,2,2,1421950501,1421950502,-,0
59.166.0.6,149.171.126.1,udp,CON,dns,38384,53,2,2,1421947889,1421947889,-,0
59.166.0.9,149.171.126.9,udp,CON,dns,40976,53,2,2,1421948204,1421948204,-,0
10.40.85.30,10.40.85.1,arp,CON,-,0,0,4,4,1421945387,1421945391,-,0
59.166.0.0,149.171.126.0,udp,CON,dns,59896,53,2,2,1421934919,1421934919,-,0
59.166.0.5,149.171.126.2,tcp,FIN,-,55621,111,10,12,1421933792,1421933792,-,0
59.166.0.5,149.171.126.2,udp,CON,dns,26078,53,2,2,1421927910,1421927910,-,0
59.166.0.8,149.171.126.8,udp,CON,dns,41321,53,2,2,1421937923,1421937923,-,0
59.166.0.5,149.171.126.6,udp,CON,-,37757,53,2,2,1421944242,1421944242,-,0
59.166.0.6,149.171.126.3,tcp,FIN,-,20909,143,122,126,1421944928,1421933777,-,0
59.166.0.0,149.171.126.1,tcp,FIN,-,12495,6881,236,438,1421945637,1421932519,-,0
59.166.0.2,149.171.126.4,udp,CON,dns,36895,53,2,2,1421938703,1421938703,-,0
59.166.0.8,149.171.126.2,tcp,FIN,smtp,54962,25,52,38,1421939995,1421939996,-,0
175.45.176.1,149.171.126.18,udp,INT,dns,47439,53,2,0,1421932459,1421932459,Generic,1
59.166.0.4,149.171.126.4,udp,CON,-,21934,53238,4,4,1421945136,1421945136,-,0
59.166.0.4,149.171.126.9,udp,CON,dns,10963,53,2,2,1421934853,1421943636,-,0
59.166.0.1,149.171.126.3,tcp,FIN,http,29202,80,340,745,1421955668,1421931010,-,0
59.166.0.0,149.171.126.5,tcp,FIN,-,52447,6881,16,18,1421948478,1421948478,-,0
59.166.0.5,149.171.126.9,udp,CON,dns,43433,53,2,2,1421943510,1421943510,-,0
59.166.0.5,149.171.126.9,tcp,FIN,-,41276,5190,12,12,1421934483,1421934483,-,0
59.166.0.3,149.171.126.5,udp,CON,dns,11812,53,2,2,1421946126,1421946126,-,0
59.166.0.8,149.171.126.1,udp,CON,-,26291,53,2,2,1421932568,1421932568,-,0
59.166.0.4,149.171.126.3,tcp,FIN,-,46578,80,350,716,1421945113,1421945135,-,0
59.166.0.3,149.171.126.4,udp,CON,dns,2176,53,2,2,1421951497,1421951497,-,0
59.166.0.5,149.171.126.2,udp,CON,dns,11146,53,2,2,1421942681,1421942681,-,0
59.166.0.6,149.171.126.9,udp,CON,-,15920,111,4,4,1421940597,1421936051,-,0
59.166.0.9,149.171.126.1,udp,CON,dns,49132,53,2,2,1421943180,1421943180,-,0
59.166.0.7,149.171.126.9,udp,CON,-,25000,31542,4,4,1421940507,1421940507,-,0
59.166.0.5,149.171.126.5,udp,CON,-,16779,53,2,2,1421939335,1421933789,-,0
59.166.0.9,149.171.126.9,udp,CON,dns,34468,53,2,2,1421945619,1421945619,-,0
59.166.0.5,149.171.126.4,udp,CON,-,44961,53,2,2,1421934635,1421934635,-,0
59.166.0.4,149.171.126.2,udp,CON,dns,26209,53,2,2,1421935298,1421935298,-,0
59.166.0.0,149.171.126.9,tcp,CON,-,57757,5190,24,26,1421930883,1421938816,-,0
59.166.0.4,149.171.126.9,tcp,FIN,-,8977,6881,16,18,1421935354,1421935354,-,0
59.166.0.6,149.171.126.2,tcp,FIN,ssh,49836,22,64,58,1421940453,1421940453,-,0
59.166.0.6,149.171.126.3,tcp,FIN,-,61806,44620,44,46,1421941286,1421935839,-,0
59.166.0.4,149.171.126.2,udp,CON,dns,35845,53,2,2,1421929648,1421929648,-,0
149.171.126.18,175.45.176.1,udp,INT,dns,1043,53,2,0,1421945401,1421952239,-,0
59.166.0.4,149.171.126.6,tcp,FIN,-,26354,53335,66,68,1421937452,1421937452,-,0
59.166.0.0,149.171.126.8,udp,CON,dns,30749,53,2,2,1421937360,1421937360,-,0
59.166.0.5,149.171.126.2,tcp,FIN,-,43679,5190,22,24,1421939706,1421939706,-,0
59.166.0.5,149.171.126.4,udp,CON,dns,5075,53,2,2,1421928585,1421928585,-,0
59.166.0.1,149.171.126.0,tcp,FIN,-,61489,5190,12,12,1421932313,1421932313,-,0
59.166.0.4,149.171.126.3,tcp,FIN,-,31053,62136,34,36,1421947911,1421940965,-,0
